transaction_id,merchant_id,merchant_name,merchant_category,transaction_date,amount,currency,payment_method,vendor_name,budget_category,is_flagged,flag_reason,region,quarter,budget_allocated
txn-03937,m-food-04,Riverside Commissary,food,2024-09-06,2839.59,USD,card,Walker-Clark,Marketing,False,,US-East,Q3,80808.59
txn-03938,m-food-04,Riverside Commissary,food,2023-05-23,153.54,USD,card,Ramirez Ltd,Operations,False,,EU-Central,Q2,45001.46
txn-03939,m-saas-03,Northline CRM,SaaS,2023-05-03,452.88,USD,check,Santos LLC,IT,False,,EU-North,Q2,102324.88
txn-03940,m-trv-001,Meridian Travel Group,travel,2024-09-10,307.09,USD,card,Stevens-Durham,Operations,False,,US-East,Q3,92829.25
txn-03941,m-food-03,Summit Provisions,food,2025-02-08,928.61,EUR,ach,Larsen PLC,Marketing,False,,EU-Central,Q1,102543.22
txn-03942,m-ret-002,Atlas Outfitters,retail,2023-11-06,2960.18,USD,wire,Figueroa LLC,Facilities,True,duplicate,US-West,Q4,45385.74
txn-03943,m-trv-002,Silverwing Airlines Desk,travel,2023-04-08,344.93,USD,card,"Johnson, Sims and Crane",Payroll-adjacent,False,,APAC,Q2,26350.04
txn-03944,m-log-002,Pacific Parcel Network,logistics,2023-08-05,51.81,USD,virtual_card,"Jones, Tran and Nichols",IT,False,,US-West,Q3,59475.76
txn-03945,m-food-04,Riverside Commissary,food,2023-03-05,388.84,USD,card,"Medina, Miller and Yates",Marketing,False,,EU-Central,Q1,95410.44
txn-03946,m-food-02,Urban Grain Bistro,food,2024-03-16,1671.44,USD,ach,Knight-Wright,Marketing,False,,EU-North,Q1,59018.62
txn-03947,m-log-003,Ironhorse Trucking,logistics,2024-12-17,1381.82,USD,wire,Robles-White,Travel,False,,EU-Central,Q4,21156.72
txn-03948,m-food-01,Copperline Catering,food,2023-01-03,980.07,USD,check,"Mathews, Perez and Love",Payroll-adjacent,False,,US-East,Q1,108480.17
txn-03949,m-log-002,Pacific Parcel Network,logistics,2023-01-01,449.72,USD,wire,Williams PLC,IT,False,,US-East,Q1,25177.74
txn-03950,m-saas-02,LedgerFlow Analytics,SaaS,2025-01-30,149.86,USD,virtual_card,Arnold-Davis,Operations,False,,EU-North,Q1,16205.51
txn-03951,m-util-01,Gridline Utilities,utilities,2025-03-11,1078.62,USD,wire,Quinn Inc,Facilities,False,,US-Central,Q1,113619.9
txn-03952,m-util-01,Gridline Utilities,utilities,2025-01-21,244.42,USD,virtual_card,Mills Inc,IT,True,high-risk-vendor,US-West,Q1,49467.5
txn-03953,m-food-04,Riverside Commissary,food,2023-10-30,8452.93,USD,check,Perez PLC,IT,False,,US-West,Q4,87864.73
txn-03954,m-ret-003,Harbor Street Market,retail,2024-11-17,1432.71,GBP,virtual_card,"Woods, Garcia and Keith",Travel,False,,US-Central,Q4,86884.5
txn-03955,m-ret-002,Atlas Outfitters,retail,2023-12-19,403.85,USD,virtual_card,Flores Ltd,Operations,True,duplicate,EU-Central,Q4,91621.84
txn-03956,m-saas-03,Northline CRM,SaaS,2024-07-21,366.66,USD,wire,Gonzalez Inc,Marketing,False,,US-West,Q3,96755.78
txn-03957,m-trv-002,Silverwing Airlines Desk,travel,2024-11-09,690.57,USD,check,Miller-Gonzalez,Marketing,True,duplicate,US-East,Q4,107834.14
txn-03958,m-ret-003,Harbor Street Market,retail,2024-11-22,587.75,USD,check,"Lawrence, George and Evans",Marketing,False,,EU-North,Q4,36998.24
txn-03959,m-ret-001,Northwind Retail Co,retail,2024-01-31,2090.45,USD,virtual_card,Perkins Inc,Payroll-adjacent,False,,US-East,Q1,99611.02
txn-03960,m-saas-02,LedgerFlow Analytics,SaaS,2023-06-04,816.53,USD,card,"Tanner, Waters and Lee",Operations,False,,EU-Central,Q2,90675.79
txn-03961,m-saas-02,LedgerFlow Analytics,SaaS,2023-03-15,273.64,USD,check,"Mendez, Bryant and Smith",Operations,False,,APAC,Q1,16205.51
txn-03962,m-ret-004,Sterling Home Goods,retail,2024-01-12,4895.65,USD,virtual_card,Guzman-Vasquez,Travel,False,,US-Central,Q1,60138.26
txn-03963,m-saas-02,LedgerFlow Analytics,SaaS,2024-09-12,758.39,USD,card,Murphy Group,IT,True,high-risk-vendor,US-East,Q3,26712.98
txn-03964,m-util-01,Gridline Utilities,utilities,2025-04-30,1549.56,USD,ach,"Campbell, Brewer and Baker",IT,False,,EU-Central,Q2,105757.06
txn-03965,m-log-004,BlueAnchor Maritime,logistics,2024-12-14,391.78,USD,card,"Wright, Hill and Hoffman",Operations,False,,US-Central,Q4,99148.74
txn-03966,m-trv-002,Silverwing Airlines Desk,travel,2023-12-19,1140.46,USD,check,Garrett-Rodriguez,Facilities,False,,EU-North,Q4,43014.6
txn-03967,m-food-04,Riverside Commissary,food,2023-08-02,1011.49,GBP,card,Freeman LLC,Operations,False,,EU-Central,Q3,43530.09
txn-03968,m-log-001,Continental Freight,logistics,2025-03-31,76.55,USD,wire,"Ruiz, Martin and Jones",Payroll-adjacent,False,,US-Central,Q1,105261.72
txn-03969,m-log-001,Continental Freight,logistics,2024-06-20,6104.63,USD,card,Chambers-Davis,Operations,False,,APAC,Q2,47730.21
txn-03970,m-ret-001,Northwind Retail Co,retail,2025-04-14,2750.97,USD,ach,Peterson-Mcdaniel,Travel,False,,EU-North,Q2,35877.95
txn-03971,m-food-01,Copperline Catering,food,2023-07-08,464.08,USD,ach,Lee Inc,Travel,False,,US-Central,Q3,23411.7
txn-03972,m-ret-003,Harbor Street Market,retail,2025-04-04,197.85,USD,wire,Lewis PLC,Operations,False,,US-Central,Q2,113348.73
txn-03973,m-log-002,Pacific Parcel Network,logistics,2025-04-07,974.88,USD,wire,Flores-Moreno,Operations,False,,US-Central,Q2,97385.04
txn-03974,m-trv-001,Meridian Travel Group,travel,2024-09-20,790.23,GBP,check,Cohen PLC,Travel,False,,US-Central,Q3,102632.48
txn-03975,m-log-004,BlueAnchor Maritime,logistics,2024-03-12,904.93,USD,check,Duncan and Sons,Operations,False,,US-Central,Q1,41165.82
txn-03976,m-saas-01,Vertex Cloud Systems,SaaS,2023-01-23,755.48,USD,ach,Moore-Miranda,IT,False,,EU-North,Q1,73943.65
txn-03977,m-log-004,BlueAnchor Maritime,logistics,2023-05-13,1160.8,USD,virtual_card,Phelps PLC,Facilities,False,,US-Central,Q2,72526.55
txn-03978,m-saas-01,Vertex Cloud Systems,SaaS,2023-05-27,3268.34,USD,virtual_card,"Moore, Frye and Zavala",Payroll-adjacent,False,,EU-North,Q2,59326.8
txn-03979,m-trv-002,Silverwing Airlines Desk,travel,2024-12-29,1428.92,USD,ach,"Larson, Butler and Barber",Travel,False,,APAC,Q4,112735.67
txn-03980,m-ret-001,Northwind Retail Co,retail,2024-09-20,226.41,USD,ach,Cantu Group,Travel,False,,US-Central,Q3,83237.87
txn-03981,m-saas-02,LedgerFlow Analytics,SaaS,2023-03-16,2739.24,USD,wire,Wood-Torres,Operations,False,,APAC,Q1,16205.51
txn-03982,m-food-03,Summit Provisions,food,2023-01-05,3719.31,USD,ach,"Gomez, Mcgee and Cole",Operations,False,,EU-North,Q1,83667.51
txn-03983,m-util-01,Gridline Utilities,utilities,2024-07-17,23022.41,EUR,wire,Elliott-Farmer,Payroll-adjacent,False,,EU-North,Q3,26382.27
txn-03984,m-log-004,BlueAnchor Maritime,logistics,2024-04-19,193.28,USD,check,Gill Group,Operations,False,,APAC,Q2,104075.32
txn-03985,m-ret-002,Atlas Outfitters,retail,2024-04-14,868.85,USD,check,Schmitt LLC,Marketing,False,,US-West,Q2,50342.43
txn-03986,m-food-01,Copperline Catering,food,2024-04-08,67.34,USD,ach,"Trujillo, Proctor and Wang",Facilities,False,,US-East,Q2,85897.32
txn-03987,m-util-01,Gridline Utilities,utilities,2024-10-22,1405.61,EUR,check,Cardenas and Sons,Payroll-adjacent,False,,US-Central,Q4,60629.19
txn-03988,m-food-02,Urban Grain Bistro,food,2023-03-07,334.82,GBP,virtual_card,Bates LLC,Payroll-adjacent,False,,EU-North,Q1,107490.74
txn-03989,m-ret-001,Northwind Retail Co,retail,2024-02-09,5076.66,USD,ach,Wall-Johnson,Operations,False,,EU-Central,Q1,92329.48
txn-03990,m-trv-002,Silverwing Airlines Desk,travel,2023-07-25,306.4,USD,ach,Gibbs-Nguyen,Marketing,False,,US-East,Q3,96912.21
txn-03991,m-ret-001,Northwind Retail Co,retail,2025-04-21,103.74,GBP,check,"Stevenson, Salinas and Williamson",Marketing,False,,US-East,Q2,17626.13
txn-03992,m-trv-001,Meridian Travel Group,travel,2025-04-16,396.08,USD,check,Gates-Rodriguez,IT,False,,US-East,Q2,16015.32
txn-03993,m-trv-002,Silverwing Airlines Desk,travel,2024-04-07,75.71,USD,card,Martin Ltd,Payroll-adjacent,False,,EU-Central,Q2,26350.04
txn-03994,m-saas-03,Northline CRM,SaaS,2024-12-08,1747.55,USD,virtual_card,David-Watkins,Facilities,False,,APAC,Q4,28481.1
txn-03995,m-ret-003,Harbor Street Market,retail,2024-12-15,78.9,USD,wire,Harrington Group,Operations,False,,US-Central,Q4,78958.76
txn-03996,m-food-04,Riverside Commissary,food,2023-10-20,789.24,USD,check,"Moyer, Mccarthy and Wright",Travel,False,,EU-Central,Q4,71974.17
txn-03997,m-food-03,Summit Provisions,food,2024-03-05,62.24,USD,card,"Willis, Brown and Brown",IT,False,,US-East,Q1,84655.82
txn-03998,m-saas-02,LedgerFlow Analytics,SaaS,2023-09-25,505.04,USD,card,Hill-Wood,Facilities,False,,US-East,Q3,110825.92
txn-03999,m-food-03,Summit Provisions,food,2023-02-21,3730.64,EUR,card,Rodriguez-Taylor,Payroll-adjacent,False,,US-Central,Q1,66295.84
txn-04000,m-food-01,Copperline Catering,food,2024-02-05,909.9,USD,check,"Jones, Rowland and Oconnor",Marketing,False,,APAC,Q1,73355.67
txn-04001,m-ret-002,Atlas Outfitters,retail,2024-07-07,277.86,USD,check,Sawyer PLC,Marketing,False,,EU-Central,Q3,24738.31
txn-04002,m-ret-002,Atlas Outfitters,retail,2023-10-20,739.1,USD,card,Andrews-Hoffman,IT,False,,US-Central,Q4,72964.27
txn-04003,m-log-002,Pacific Parcel Network,logistics,2023-03-07,624.18,USD,check,Sanchez-Armstrong,IT,False,,APAC,Q1,25177.74
txn-04004,m-log-001,Continental Freight,logistics,2023-12-05,1286.47,USD,card,"Green, Schmidt and Carter",Operations,False,,APAC,Q4,83237.2
txn-04005,m-log-001,Continental Freight,logistics,2024-05-03,147.89,USD,wire,Taylor Inc,IT,False,,US-East,Q2,69345.46
txn-04006,m-ret-002,Atlas Outfitters,retail,2024-10-01,1467.9,USD,virtual_card,"Dawson, Edwards and Castaneda",Payroll-adjacent,False,,US-Central,Q4,44187.23
txn-04007,m-trv-001,Meridian Travel Group,travel,2023-10-16,39.05,USD,virtual_card,Burgess-Lewis,Travel,False,,US-West,Q4,76163.5
txn-04008,m-ret-003,Harbor Street Market,retail,2024-09-14,359.27,USD,virtual_card,Mcdonald-Murray,Marketing,False,,APAC,Q3,53869.0
txn-04009,m-saas-01,Vertex Cloud Systems,SaaS,2024-02-19,357.64,USD,check,Gonzalez-Mata,Facilities,False,,US-East,Q1,24545.49
txn-04010,m-util-02,Clearwater Energy Co,utilities,2024-12-19,1535.21,USD,card,Scott-Adkins,Marketing,False,,EU-North,Q4,68699.42
txn-04011,m-trv-002,Silverwing Airlines Desk,travel,2025-03-29,627.35,EUR,card,Taylor Ltd,Facilities,False,,EU-North,Q1,99234.69
txn-04012,m-trv-001,Meridian Travel Group,travel,2024-03-25,130.39,USD,check,Simmons-Shaffer,IT,False,,US-East,Q1,59907.13
txn-04013,m-saas-03,Northline CRM,SaaS,2024-02-28,207.08,USD,card,Decker Inc,Marketing,False,,US-West,Q1,95063.63
txn-04014,m-food-02,Urban Grain Bistro,food,2024-07-03,893.82,USD,wire,"Brooks, Knight and Forbes",Operations,False,,EU-Central,Q3,40062.03
txn-04015,m-ret-003,Harbor Street Market,retail,2024-08-25,658.51,USD,virtual_card,"Marks, Murphy and Ryan",IT,False,,EU-Central,Q3,32157.26
txn-04016,m-food-03,Summit Provisions,food,2023-09-10,379.91,EUR,check,Andrews-Walters,IT,False,,EU-Central,Q3,29100.57
txn-04017,m-saas-03,Northline CRM,SaaS,2023-10-17,450.72,USD,ach,"Jones, Davis and Grant",Operations,False,,APAC,Q4,112555.35
txn-04018,m-util-02,Clearwater Energy Co,utilities,2023-12-10,1645.08,USD,wire,Schmidt PLC,Facilities,False,,US-Central,Q4,104041.6
txn-04019,m-trv-002,Silverwing Airlines Desk,travel,2024-03-14,346.25,USD,ach,Berry Group,Facilities,True,duplicate,US-West,Q1,99234.69
txn-04020,m-saas-02,LedgerFlow Analytics,SaaS,2025-03-18,555.42,USD,ach,"Santos, Lee and Jones",Facilities,False,,EU-North,Q1,67561.54
txn-04021,m-saas-03,Northline CRM,SaaS,2024-05-05,7236.77,USD,check,"Jordan, Hill and Hayes",Travel,False,,US-East,Q2,114429.69
txn-04022,m-log-003,Ironhorse Trucking,logistics,2023-11-21,159.77,USD,card,"Hernandez, Rivera and White",Marketing,False,,US-East,Q4,105441.66
txn-04023,m-ret-004,Sterling Home Goods,retail,2024-01-15,79.81,USD,ach,"Morgan, Rose and Schwartz",IT,True,high-risk-vendor,EU-North,Q1,46599.74
txn-04024,m-log-001,Continental Freight,logistics,2023-01-08,1448.91,GBP,ach,Preston-Morales,Facilities,False,,US-West,Q1,22454.27
txn-04025,m-util-01,Gridline Utilities,utilities,2025-02-22,290.07,USD,ach,Smith-Clayton,Operations,False,,EU-North,Q1,98511.28
txn-04026,m-util-02,Clearwater Energy Co,utilities,2024-04-11,468.69,EUR,card,Smith LLC,Payroll-adjacent,False,,EU-Central,Q2,46533.84
txn-04027,m-food-01,Copperline Catering,food,2023-05-24,281.67,USD,virtual_card,Hernandez-Foley,IT,False,,EU-North,Q2,76338.65
txn-04028,m-log-001,Continental Freight,logistics,2023-01-02,459.82,USD,virtual_card,"Craig, Nguyen and Ellis",Facilities,False,,US-East,Q1,22454.27
txn-04029,m-ret-003,Harbor Street Market,retail,2023-02-19,3551.09,USD,wire,"Gonzalez, Underwood and Schaefer",Operations,False,,US-Central,Q1,43032.67
txn-04030,m-food-01,Copperline Catering,food,2024-05-15,1607.35,EUR,wire,"Camacho, Hernandez and Mejia",Operations,False,,EU-North,Q2,75813.93
txn-04031,m-util-01,Gridline Utilities,utilities,2024-04-25,1717.19,USD,virtual_card,Parker Inc,Marketing,False,,APAC,Q2,100741.59
txn-04032,m-log-004,BlueAnchor Maritime,logistics,2024-08-19,151.28,USD,virtual_card,Ferguson Inc,Payroll-adjacent,False,,EU-Central,Q3,40960.17
txn-04033,m-trv-002,Silverwing Airlines Desk,travel,2023-12-25,215.61,USD,virtual_card,Fernandez Inc,Travel,False,,US-West,Q4,112735.67
txn-04034,m-food-04,Riverside Commissary,food,2024-09-16,31.63,USD,check,Harrell-Hebert,Payroll-adjacent,False,,US-East,Q3,104956.86
txn-04035,m-food-01,Copperline Catering,food,2025-03-08,251.21,USD,check,"Clark, Turner and Coleman",IT,False,,US-East,Q1,21002.35
txn-04036,m-saas-03,Northline CRM,SaaS,2025-04-23,1905.26,GBP,wire,Hall-Gillespie,IT,False,,EU-North,Q2,102324.88
txn-04037,m-food-04,Riverside Commissary,food,2023-07-25,1268.52,USD,card,Johnson-Rich,Payroll-adjacent,False,,US-Central,Q3,104956.86
txn-04038,m-log-002,Pacific Parcel Network,logistics,2024-09-30,563.01,USD,card,Martinez-Gould,Payroll-adjacent,False,,US-Central,Q3,59297.57
txn-04039,m-util-02,Clearwater Energy Co,utilities,2024-11-18,746.38,USD,card,Wallace Ltd,Operations,False,,APAC,Q4,89422.45
txn-04040,m-log-004,BlueAnchor Maritime,logistics,2023-04-28,311.76,GBP,card,"Clark, Williams and Gonzales",Marketing,False,,US-West,Q2,115586.43
txn-04041,m-ret-002,Atlas Outfitters,retail,2023-03-12,766.51,USD,ach,Harris Group,Travel,False,,US-West,Q1,102087.49
txn-04042,m-ret-004,Sterling Home Goods,retail,2023-02-03,1420.96,USD,check,"Olsen, Davis and Thompson",Operations,False,,US-East,Q1,113738.19
txn-04043,m-log-003,Ironhorse Trucking,logistics,2024-04-24,112.45,USD,check,"Ramsey, Martinez and Sherman",IT,False,,US-East,Q2,112268.53
txn-04044,m-log-002,Pacific Parcel Network,logistics,2023-11-23,1063.56,USD,ach,Shepard Ltd,IT,False,,US-West,Q4,64037.59
txn-04045,m-food-04,Riverside Commissary,food,2023-07-11,2003.48,USD,virtual_card,"Howard, Cowan and Perry",Marketing,False,,US-West,Q3,80808.59
txn-04046,m-log-003,Ironhorse Trucking,logistics,2024-01-29,387.61,GBP,virtual_card,Galloway PLC,Operations,False,,APAC,Q1,72784.16
txn-04047,m-log-002,Pacific Parcel Network,logistics,2025-04-11,1437.66,USD,ach,Woods-Hicks,Operations,False,,EU-North,Q2,97385.04
txn-04048,m-saas-02,LedgerFlow Analytics,SaaS,2025-04-16,14707.6,USD,wire,Smith-James,Payroll-adjacent,False,,EU-Central,Q2,82089.7
txn-04049,m-saas-02,LedgerFlow Analytics,SaaS,2023-11-14,681.97,USD,wire,Ross-Mathews,Travel,False,,EU-Central,Q4,42655.85
txn-04050,m-saas-03,Northline CRM,SaaS,2025-01-07,943.18,USD,wire,Ward-Collins,Travel,True,duplicate,APAC,Q1,107191.01
txn-04051,m-saas-02,LedgerFlow Analytics,SaaS,2023-01-22,271.72,USD,card,Hamilton Ltd,Facilities,False,,APAC,Q1,67561.54
txn-04052,m-trv-001,Meridian Travel Group,travel,2025-03-19,69105.81,USD,check,Perez-Haynes,Marketing,True,over-budget,US-East,Q1,59475.46
txn-04053,m-util-02,Clearwater Energy Co,utilities,2023-04-28,1103.56,EUR,card,"Schneider, Price and Ruiz",Travel,False,,APAC,Q2,85415.99
txn-04054,m-log-001,Continental Freight,logistics,2023-08-29,890.06,EUR,virtual_card,Blair-Merritt,IT,False,,US-East,Q3,27705.44
txn-04055,m-ret-001,Northwind Retail Co,retail,2023-04-02,216.66,USD,card,Taylor and Sons,Marketing,False,,EU-Central,Q2,17626.13
txn-04056,m-food-04,Riverside Commissary,food,2024-08-25,901.41,USD,virtual_card,Cunningham and Sons,Operations,False,,APAC,Q3,43530.09
txn-04057,m-ret-001,Northwind Retail Co,retail,2025-04-08,3322.31,USD,check,"Moore, Neal and Farmer",IT,False,,US-East,Q2,18128.71
txn-04058,m-ret-004,Sterling Home Goods,retail,2024-10-21,1252.96,USD,wire,Carlson and Sons,Operations,True,high-risk-vendor,EU-Central,Q4,79629.07
txn-04059,m-saas-03,Northline CRM,SaaS,2024-10-01,142052.95,USD,ach,"Guerrero, Watson and Perry",Payroll-adjacent,True,over-budget,APAC,Q4,106605.47
txn-04060,m-util-01,Gridline Utilities,utilities,2024-03-03,471.49,USD,virtual_card,Barnes and Sons,Travel,False,,EU-Central,Q1,82355.58
txn-04061,m-ret-001,Northwind Retail Co,retail,2024-06-08,1517.61,USD,ach,"Sanford, Harmon and Patrick",Marketing,False,,EU-North,Q2,17626.13
txn-04062,m-ret-004,Sterling Home Goods,retail,2023-03-10,831.98,USD,check,Diaz Inc,IT,False,,EU-North,Q1,46599.74
txn-04063,m-log-003,Ironhorse Trucking,logistics,2025-02-26,215.0,USD,wire,Johnson and Sons,Travel,False,,US-East,Q1,65992.32
txn-04064,m-ret-003,Harbor Street Market,retail,2025-04-28,944.23,USD,wire,Powell-Brooks,Marketing,False,,US-East,Q2,53307.38
txn-04065,m-log-002,Pacific Parcel Network,logistics,2023-01-09,205.56,USD,ach,Howell-Johnson,Facilities,False,,EU-Central,Q1,57275.23
txn-04066,m-ret-004,Sterling Home Goods,retail,2023-10-25,381.3,USD,check,Rivera Group,Operations,False,,APAC,Q4,79629.07
txn-04067,m-food-01,Copperline Catering,food,2023-05-24,819.15,USD,ach,Moss and Sons,Payroll-adjacent,False,,EU-North,Q2,40852.61
txn-04068,m-food-03,Summit Provisions,food,2024-10-25,1060.75,USD,card,Williams-Bennett,Marketing,False,,EU-North,Q4,118659.47
txn-04069,m-trv-002,Silverwing Airlines Desk,travel,2024-05-05,179.8,USD,check,"Sharp, Jackson and Garcia",Payroll-adjacent,False,,EU-North,Q2,26350.04
txn-04070,m-saas-02,LedgerFlow Analytics,SaaS,2024-11-04,2438.52,USD,ach,Prince-Davis,Facilities,False,,US-East,Q4,106404.45
txn-04071,m-trv-002,Silverwing Airlines Desk,travel,2024-07-11,1347.72,GBP,card,Rodriguez Group,Facilities,False,,APAC,Q3,100128.68
txn-04072,m-trv-001,Meridian Travel Group,travel,2025-03-05,281.86,USD,virtual_card,Lucero-Chase,Payroll-adjacent,False,,US-East,Q1,98592.84
txn-04073,m-saas-03,Northline CRM,SaaS,2024-03-11,112.76,USD,check,"Alexander, Vincent and Pacheco",Travel,False,,EU-Central,Q1,107191.01
txn-04074,m-ret-001,Northwind Retail Co,retail,2024-08-06,612.51,USD,virtual_card,Collins Group,Payroll-adjacent,False,,US-West,Q3,50726.3
txn-04075,m-trv-001,Meridian Travel Group,travel,2025-04-16,407.26,USD,check,Anderson-Douglas,IT,False,,EU-Central,Q2,16015.32
txn-04076,m-saas-04,Obsidian Security Suite,SaaS,2024-09-15,813.56,USD,check,Krueger-Barnett,Marketing,False,,US-Central,Q3,100934.46
txn-04077,m-log-004,BlueAnchor Maritime,logistics,2024-07-02,481.8,USD,wire,Woods Ltd,Marketing,False,,EU-North,Q3,69385.56
txn-04078,m-util-01,Gridline Utilities,utilities,2023-06-05,73.1,USD,check,"Gonzalez, Robinson and Anderson",Travel,False,,EU-North,Q2,56966.23
txn-04079,m-food-01,Copperline Catering,food,2023-01-26,399.19,USD,check,Perez Inc,Facilities,False,,APAC,Q1,77478.69
txn-04080,m-saas-04,Obsidian Security Suite,SaaS,2023-01-26,437.22,USD,card,"Davis, Powell and Eaton",IT,False,,US-Central,Q1,40708.47
txn-04081,m-saas-01,Vertex Cloud Systems,SaaS,2025-03-02,1228.62,USD,virtual_card,Wright LLC,Travel,False,,EU-Central,Q1,56937.05
txn-04082,m-log-004,BlueAnchor Maritime,logistics,2023-07-12,333.27,USD,ach,Blair LLC,Facilities,False,,US-Central,Q3,109206.85
txn-04083,m-trv-001,Meridian Travel Group,travel,2023-12-26,4847.92,USD,virtual_card,Page-Murray,Marketing,False,,US-West,Q4,95967.52
txn-04084,m-food-01,Copperline Catering,food,2024-06-22,81.22,USD,wire,"Meyer, Ray and Stephenson",Travel,False,,US-West,Q2,115881.78
txn-04085,m-food-04,Riverside Commissary,food,2023-07-08,3038.88,USD,ach,Murphy LLC,IT,False,,EU-North,Q3,39282.46
txn-04086,m-saas-04,Obsidian Security Suite,SaaS,2024-05-18,519.7,USD,card,"Thomas, Doyle and Rosales",IT,False,,APAC,Q2,64889.32
txn-04087,m-ret-001,Northwind Retail Co,retail,2025-03-03,1575.24,USD,card,"Bullock, Cruz and Williams",Operations,False,,APAC,Q1,92329.48
txn-04088,m-saas-02,LedgerFlow Analytics,SaaS,2023-12-15,835.09,USD,check,Petty Inc,Payroll-adjacent,False,,APAC,Q4,31048.12
txn-04089,m-ret-002,Atlas Outfitters,retail,2024-05-20,2329.74,USD,card,Walters and Sons,IT,False,,APAC,Q2,117177.16
txn-04090,m-food-04,Riverside Commissary,food,2023-12-19,499.53,EUR,ach,Sanders Inc,Operations,False,,EU-North,Q4,48569.5
txn-04091,m-food-04,Riverside Commissary,food,2023-08-04,214.54,USD,card,"Castillo, Mathews and Lopez",Marketing,False,,US-West,Q3,80808.59
txn-04092,m-ret-001,Northwind Retail Co,retail,2025-03-12,2919.52,USD,card,"Sullivan, Haney and Chavez",Travel,False,,US-Central,Q1,17786.28
txn-04093,m-saas-03,Northline CRM,SaaS,2024-01-30,540.12,USD,ach,Gardner-Wilson,Payroll-adjacent,False,,EU-Central,Q1,64904.65
txn-04094,m-util-01,Gridline Utilities,utilities,2024-01-08,780.81,USD,wire,Rios-Robertson,Operations,False,,APAC,Q1,98511.28
txn-04095,m-food-02,Urban Grain Bistro,food,2024-05-21,2586.93,USD,wire,Rogers-Stafford,Payroll-adjacent,False,,APAC,Q2,107323.38
txn-04096,m-food-04,Riverside Commissary,food,2024-01-12,196.66,USD,virtual_card,Peterson-Wiggins,Travel,False,,APAC,Q1,89174.01
txn-04097,m-trv-001,Meridian Travel Group,travel,2024-07-09,1382.99,USD,wire,"Bryant, Davis and Chase",Travel,False,,US-Central,Q3,102632.48
txn-04098,m-food-03,Summit Provisions,food,2023-08-13,375.43,USD,card,"Baker, Casey and Simmons",IT,False,,APAC,Q3,29100.57
txn-04099,m-trv-002,Silverwing Airlines Desk,travel,2024-07-16,621.15,USD,virtual_card,Oconnell and Sons,Facilities,False,,EU-Central,Q3,100128.68
txn-04100,m-log-001,Continental Freight,logistics,2024-11-13,828.21,USD,check,Perez Group,Payroll-adjacent,False,,US-Central,Q4,85242.67
txn-04101,m-saas-04,Obsidian Security Suite,SaaS,2025-01-29,117.49,USD,wire,Martinez Ltd,Operations,False,,EU-North,Q1,85643.55
txn-04102,m-saas-03,Northline CRM,SaaS,2024-03-02,259.8,USD,virtual_card,Martinez-Bailey,Travel,False,,EU-Central,Q1,107191.01
txn-04103,m-food-02,Urban Grain Bistro,food,2023-09-04,3175.25,USD,virtual_card,Graham-Joyce,Operations,False,,EU-Central,Q3,40062.03
txn-04104,m-util-02,Clearwater Energy Co,utilities,2023-01-05,1622.02,GBP,ach,Burch PLC,Facilities,False,,APAC,Q1,84744.96
txn-04105,m-trv-002,Silverwing Airlines Desk,travel,2025-02-28,571.19,USD,wire,Sanders PLC,Facilities,False,,APAC,Q1,99234.69
txn-04106,m-trv-002,Silverwing Airlines Desk,travel,2024-09-03,938.61,USD,check,Thomas Ltd,Payroll-adjacent,True,duplicate,APAC,Q3,106577.51
txn-04107,m-food-01,Copperline Catering,food,2023-11-23,553.41,USD,card,Parsons and Sons,Marketing,False,,EU-Central,Q4,46154.32
txn-04108,m-log-003,Ironhorse Trucking,logistics,2024-02-15,2721.29,USD,card,"Garner, Fox and Chan",Travel,True,duplicate,US-Central,Q1,65992.32
txn-04109,m-saas-03,Northline CRM,SaaS,2025-02-15,27360.62,USD,check,"Heath, Warren and Mcbride",Facilities,True,over-budget,APAC,Q1,22267.31
txn-04110,m-util-02,Clearwater Energy Co,utilities,2023-05-26,858.36,USD,wire,Ryan-Steele,Facilities,False,,APAC,Q2,49671.0
txn-04111,m-ret-001,Northwind Retail Co,retail,2023-09-05,2534.1,EUR,virtual_card,"Jackson, Moore and Becker",Facilities,False,,EU-Central,Q3,99990.2
txn-04112,m-food-03,Summit Provisions,food,2023-04-23,282.84,USD,ach,"Walters, Montgomery and Bridges",IT,False,,APAC,Q2,113587.65
txn-04113,m-ret-001,Northwind Retail Co,retail,2023-11-04,4248.96,USD,ach,"Hernandez, Dunlap and Lynch",IT,False,,US-West,Q4,68062.31
txn-04114,m-food-01,Copperline Catering,food,2023-08-03,133.41,USD,card,Ramirez Group,IT,False,,EU-North,Q3,67799.29
txn-04115,m-food-04,Riverside Commissary,food,2023-09-29,4313.77,USD,ach,Price-Boyd,Payroll-adjacent,False,,EU-North,Q3,104956.86
txn-04116,m-food-04,Riverside Commissary,food,2025-02-15,406.13,USD,card,English-Mcdonald,IT,False,,US-East,Q1,71715.98
txn-04117,m-food-03,Summit Provisions,food,2024-08-12,550.04,USD,ach,Griffith LLC,Marketing,False,,US-East,Q3,79226.17
txn-04118,m-util-01,Gridline Utilities,utilities,2025-04-16,83.18,USD,virtual_card,Jones Ltd,IT,False,,EU-North,Q2,105757.06
